St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,SPAN 250,C,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00 ,N,FOL-S WRI,T 1145-0110PM Th 1245-0205PM,TOH 312 TOH 312,"Barnes-Karol, Gwendolyn"
C,SPAN 272,,,Heritage Latin America,,1.00 ,N,,MWF 0905-1000,OM 20,"Villate-Isaza, Alberto"
O,SPAN 273,,,Heritage/Hispanic US,,1.00 ,N,MCD,T 0120-0245PM Th 0215-0335PM,TOH 312 TOH 312,"Medina-Vilarino, Kristina"
C,SPAN 275,,,Exploring Hispanic Lit,,1.00 ,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 314 TOH 314,"Barnes-Karol, Gwendolyn"
O,SPAN 276,,,Spanish 1st/2nd Lang,,1.00 ,N,,MWF 0200-0255PM,TOH 110,"Broner, Maggie"
C,SPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,SPAN 313,,T,Lit/Soc/Sp:New Wrld/Spain,,1.00 ,N,ALS-L,T 0120-0245PM Th 0215-0335PM,TOH 314 TOH 314,"O'Conner, Jonathan P."
C,SPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,SPAN 399,,S,Seminar in Literature,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 314 TOH 314,"Carullo, Sylvia"
C,STAT 110,,,"Prin of Statistics Students in Stat 110 must also register for one lab section Stat 110 AL, BL, or CL.",,1.00 ,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Boehm, Laura F."
O,STAT 110,A,L,    Prin of Statistics Lab,,0.00 ,N,,F 0800-0855,RML 115,"Boehm, Laura F."
O,STAT 110,B,L,    Prin of Statistics Lab,,0.00 ,N,,F 0905-1000,RML 115,"Boehm, Laura F."
O,STAT 110,C,L,    Prin of Statistics Lab,,0.00 ,N,,F 1045-1140,RML 115,"Boehm, Laura F."
C,STAT 212,A,,Statistics for Science,,1.00 ,N,AQR,MWF 0905-1000,TOH 182,"Ziegler, Kathryn"
C,STAT 212,B,,Statistics for Science,,1.00 ,N,AQR,MWF 1045-1140,TOH 182,"Ziegler, Kathryn"
O,STAT 212,C,,Statistics for Science,,1.00 ,N,AQR,MWF 1150-1245PM,TOH 182,"Boehm, Laura F."
C,STAT 263,,,Statistics for Economics,,1.00 ,N,,MWF 1255-0150PM,HH 413,"Becker, Anthony"
C,STAT 272,,,Statistical Modeling Open to first-year students by permission only.,,1.00 ,N,WRI,MWF 1255-0150PM,TOH 182,"Ziegler, Kathryn"
O,STAT 282,,T,Top:Interm Stats Soc Res,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Lane-Getaz, Sharon"
C,STAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 298,,,IS/,,1.00 ,N,,,,Staff
O,STAT 322,,,Statistical Theory,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,"Roback, Paul J."
C,STAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,STAT 398,,,IR/,,1.00 ,N,,,,Staff
O,STAT 398,A,,IR/Sports Modeling,,1.00 ,N,,,,"Richey, Matthew"
C,SWRK 221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00 ,N,WRI,MWF 0200-0255PM,RNS 208,"Carlsen, Mary"
O,SWRK 246,,,Hum Behav in Soc Env Only open to Juniors who meet the prerequisites.,,1.00 ,N,,MWF 1045-1140,HH 514,"Carlsen, Mary"
O,SWRK 254,,,Incl Pract: Ind/Fam Open to Junior Social Work majors only.,,1.00 ,N,ORC,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"Smalling, Susan E."
C,SWRK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 298,,,IS/,,1.00 ,N,,,,Staff
O,SWRK 373,,,Culturally Comp Pract Open to Senior Social Work majors only.,,1.00 ,N,,MWF 0800-1000 MWF 1150-0150PM Th 0800-1050 Th 1130-0200PM,RNS 356A RNS 356A RNS 356A RNS 356A,"Smalling, Susan E."
O,SWRK 380,,,Field Practicum Open to Senior Social Work majors only. Meets M-F from 8:00-5:00 and M from 7-10 p.m.,,3.00 ,N,WRI,,,"Smalling, Susan E."
C,SWRK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,SWRK 398,,,IR/,,1.00 ,N,,,,Staff
C,THEAT 110,,,Intro to Theater,,1.00 ,N,ALS-A MCD ORC,MWF 0905-1000,DC 305,"Freeman, Dona W."
C,THEAT 115,,,Acting for Non-Majors,,1.00 ,N,ALS-A ORC,MWF 0200-0255PM,TB Haugen,"Gisselman, Gary C."
C,THEAT 120,,,Public Speaking,,1.00 ,N,ORC,Th 0700-1000PM,TB 216,"Lapakko, David V."
C,THEAT 130,,,Intro to Acting,,1.00 ,N,ALS-A ORC,MWF 1150-1245PM,TB Haugen,"Freeman, Dona W."
C,THEAT 140,,,Intro to Design: Perform,,1.00 ,N,ALS-A,T 0120-0245PM Th 0215-0335PM,TB Green Rm TB Green Rm,"Bjorklund, Brian"
C,THEAT 180,,,Text and Performance,,1.00 ,N,ALS-L WRI,MWF 1045-1140,RNS 356A,"Gisselman, Gary C."
C,THEAT 232,,,Beginning Stage Direction,,1.00 ,N,,MWF 0905-1000,DC 204,"Gisselman, Gary C."
C,THEAT 233,A,,Thtr Prac: Act/Direct Registration by permission of instructor only. Closed during web registration.,,0.25 ,Y,,,,"Willcoxon, Jeanne I."
C,THEAT 233,B,,Thtr Prac: Act/Direct Registration by permission of instructor only. Closed during web registration.,,0.25 ,Y,,,,"Wilson, Karen"
C,THEAT 250,,,Lighting & Sound,,1.00 ,N,ALS-A,T 0935-1100 Th 0930-1050,TB Haugen TB Haugen,"Bjorklund, Brian"
C,THEAT 253,,,Th Prac: Design/Tech Prod Registration by permission of instructor only. Closed during web registration.,,0.25 ,Y,,,,"Edwards, Todd F."
O,THEAT 270,,,Hist Theater-To 1700,,1.00 ,N,ALS-L HWC,MWF 1045-1140,TB 227,"Wilson, Karen"
C,THEAT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
C,THEAT 294,A,,Academic Internship,,0.50 ,Y,,,,Staff
O,THEAT 298,,,IS/,,1.00 ,N,,,,Staff
C,THEAT 380,,T,Top: Who Owns the Arts Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00 ,N,EIN ORC,MWF 1255-0150PM,TB 227,"Wilson, Karen"
C,THEAT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,THEAT 398,,,IR/,,1.00 ,N,,,,Staff
C,WMGST 121,A,,Intro Womens/Gender St,,1.00 ,N,WRI,MWF 0905-1000,RML 520,"Al Atiyat, Ibtesam"
C,WMGST 121,B,,Intro Womens/Gender St,,1.00 ,N,WRI,MWF 0200-0255PM,HH 319,"Kuxhausen, Anna"
C,WMGST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMGST 298,,,IS/,,1.00 ,N,,,,Staff
C,WMGST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,WMGST 398,,,IR/,,1.00 ,N,,,,Staff
O,WRIT 107,A,,Intro/Academic Wri Students in Writing 107 must register for Writing 109.,,1.00 ,N,,MWF 0800-0855,RML 420,"Richards, Rebecca S."
O,WRIT 107,B,,Intro/Academic Wri Students in Writing 107 must register for Writing 109.,,1.00 ,N,,MWF 1045-1140,,"Berry, Anne G."
O,WRIT 107,C,,Intro/Academic Wri Students in Writing 107 must register for Writing 109.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TOH 214 TOH 214,"Campbell, Heather"
O,WRIT 109,,T,Top: Supplemental Writing,,0.25 ,Y,,Th 0700-0800PM,,"Smallen, Su"
O,WRIT 110,A,,Skills in Composition,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TB 227 TB 227,"Stein, Sarah B."
O,WRIT 110,B,,Skills in Composition,,1.00 ,N,,MWF 1255-0150PM,OM 20,"LeBlanc, Diane C."
O,WRIT 111,A,,First-Year Writing,,1.00 ,N,FYW,MWF 0905-1000,RML 421,"Allister, Mark"
O,WRIT 111,B,,First-Year Writing,,1.00 ,N,FYW,MWF 1045-1140,HH 319,"Lott, Anthony"
C,WRIT 111,C,,First-Year Writing Open to Environmental Conversations students only.,,1.00 ,N,FYW,MWF 1045-1140,RML 420,"Richards, Rebecca S."
O,WRIT 111,D,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,RML 421,"Marsalek, Karen E."
O,WRIT 111,E,,First-Year Writing,,1.00 ,N,FYW,MWF 1150-1245PM,OM 340,"Titus, Mary"
O,WRIT 111,F,,First-Year Writing,,1.00 ,N,FYW,MWF 1255-0150PM,RNS 124,"Mbele, Joseph L."
O,WRIT 111,G,,First-Year Writing,,1.00 ,N,FYW,MWF 1255-0150PM,TOH 316,"Kwon Dobbs, Jennifer"
O,WRIT 111,H,,First-Year Writing,,1.00 ,N,FYW,MWF 0200-0255PM,RML 420,"Naito, Jonathan T."
O,WRIT 111,I,,First-Year Writing,,1.00 ,N,FYW,MWF 0200-0255PM,TOH 214,"Kelly, Maria L."
O,WRIT 111,J,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,DC 204 DC 204,"Rohn, Matthew"
O,WRIT 111,K,,First-Year Writing,,1.00 ,N,FYW,T 0800-0925 Th 0800-0920,OM 310 OM 310,"Vork, Robert"
O,WRIT 111,L,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,OM 310 OM 310,"Vork, Robert"
O,WRIT 111,M,,First-Year Writing,,1.00 ,N,FYW,T 0935-1100 Th 0930-1050,RML 420 RML 420,"Stein, Sarah B."
O,WRIT 111,N,,First-Year Writing,,1.00 ,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 420 RML 420,"Holly, Carol"
O,WRIT 111,O,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 420 RML 420,"Hepburn, Joan"
O,WRIT 111,P,,First-Year Writing,,1.00 ,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 420 RML 420,"Kandl, Kimberly A."
