St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,MUSIC 212,B,,Improv and Aural Skills Students in Music 212B must also register for Music 214B.,,0.25 ,N,,MWF 0905-1000,CHM 232,"Rodland, Catherine R."
C,MUSIC 212,C,,Improv and Aural Skills Students in Music 212C must also register for Music 214C.,,0.25 ,N,,MWF 0200-0255PM,CHM 232,"Castro, David R."
C,MUSIC 214,A,,Theory IV Students in Music 214A must also register for Music 212A.,,0.75 ,N,,T 0800-0925 Th 0800-0920,CHM 232 CHM 232,"Castro, David R."
C,MUSIC 214,B,,Theory IV Students in Music 214B must also register for Music 212B.,,0.75 ,N,,T 0800-0925 Th 0800-0920,CHM 233 CHM 233,"Rodland, Catherine R."
C,MUSIC 214,C,,Theory IV Students in Music 214C must also register for Music 212C.,,0.75 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 232 CHM 232,"Castro, David R."
O,MUSIC 223,,,Composition I,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 239 CHM 239,"Mahr, Timothy"
C,MUSIC 242,A,,Hist & Lit Music II,,1.00 ,N,,MWF 1255-0150PM,CHM 239,"Hanson, Alice"
O,MUSIC 242,B,,Hist & Lit Music II,,1.00 ,N,,MWF 0200-0255PM,CHM 239,"Hanson, Alice"
O,MUSIC 251,A,,Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 140 CHM 140,"Amundson, Steven"
O,MUSIC 251,B,,Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 233 CHM 233,"Armstrong, Anton"
C,MUSIC 253,,,Instru Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 138 CHM 138,"Mahr, Timothy"
C,MUSIC 262,A,,Piano Class IV,,0.25 ,N,,MW 0905-1000,CHM 222,"Hisey, Paul A."
C,MUSIC 262,B,,Piano Class IV,,0.25 ,N,,MW 0200-0255PM,CHM 222,"Hisey, Paul A."
O,MUSIC 264,,,Lyric Diction II,,0.25 ,N,,MF 1150-1245PM,CHM 224,"Dressen, Dan"
O,MUSIC 275,,,Instr Chamber Music,,0.25 ,N,,TTh 0800-0855,CHM 140,"Hisey, Paul A."
O,MUSIC 283,,,Piano Literature,,0.50 ,N,,MWF 1255-0150PM,CHM 232,"Ananda-Owens, Kathryn"
O,MUSIC 287,,,Choral Lit I,,0.50 ,N,,MWF 1045-1140,CHM 232,"Aspaas, Christopher P."
C,MUSIC 294,,,Academic Internship,,1.00 ,Y,,,,"Armstrong, Anton"
O,MUSIC 298,,,IS/Programming Music,,1.00 ,N,WRI,,,"Bower, John E."
C,MUSIC 298,A,,IS/Jazz Pedagogy/Perform,,1.00 ,N,,,,"Hagedorn, David"
O,MUSIC 298,B,,IS/Adv. Wind Band Lit.,,1.00 ,N,,,,"Mahr, Timothy"
O,MUSIC 298,C,,IS/Oboe Pedagogy & Lit.,,1.00 ,N,,,,"Maeda, Dana L."
O,MUSIC 298,D,,IS/Collaborative Piano,,1.00 ,N,,,,"McWilliams, Kent M."
O,MUSIC 298,E,,IS/Percussion Lit/Pedagog,,1.00 ,N,,,,"Hagedorn, David"
O,MUSIC 298,F,,IS/,,1.00 ,N,,,,Staff
O,MUSIC 299,,T,Msm IS/Topics,,0.25 ,N,,,,"Armstrong, Anton"
C,MUSIC 313,,,Analysis/Tonal Music,,1.00 ,N,,MWF 1045-1140,CHM 239,"Castro, David R."
O,MUSIC 324,,,Composition II,,1.00 ,N,,T 0935-1100 Th 0930-1050,CHM 239 CHM 239,"Bower, John E."
C,MUSIC 325,,,Composition III,,1.00 ,N,,T 0935-1100 Th 0930-1050,CHM 239 CHM 239,"Bower, John E."
O,MUSIC 342,,,Music of Baroque Era,,1.00 ,N,WRI,MWF 0905-1000,CHM 239,"Hoekstra, Gerald"
O,MUSIC 345,,T,Top: Folk/Pop Influences,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,CHM 239 CHM 239,"Hanson, Alice"
O,MUSIC 392,,,Church Music Pract II,,0.25 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Ferguson, John"
C,MUSIC 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MUSIC 398,,,IR/Binary Forms Revisited,,1.00 ,N,WRI,,,"Castro, David R."
O,MUSIC 398,A,,IR/Preaching-Programming,,1.00 ,N,,,,"Ferguson, John"
O,MUSIC 398,B,,IR/Organ Pedagogy & Lit,,1.00 ,N,,,,"Rodland, Catherine R."
O,NEURO 239,,,Cell/Molec Neuroscience Students in Neuro 239 must also register for one lab Neuro 239 AL or BL. Prerequisite: Completion of Bio 125 or CH/BI 127.,,1.00 ,N,IST SED,MWF 1045-1140,RNS 150,"Crisp, Kevin M."
O,NEURO 239,A,L,Cell/Molec Neuro Lab,,0.00 ,N,,Th 1245-0345PM,RNS 254,"Crisp, Kevin M."
O,NEURO 239,B,L,Cell/Molec Neuro Lab,,0.00 ,N,,Th 0800-1050,RNS 254,"Crisp, Kevin M."
C,NEURO 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NEURO 298,,,IS/,,1.00 ,N,,,,Staff
C,NEURO 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NEURO 398,,,IR/Alc & Caff Interaction,,1.00 ,N,WRI,,,"Dickinson, Shelly D."
C,NORW 112,A,,Begin Norwegian II,,1.00 ,N,,MWF 0800-0855,TOH 308,"Hult, Marte H."
C,NORW 112,B,,Begin Norwegian II,,1.00 ,N,,MWF 0905-1000,TOH 308,"Hult, Marte H."
C,NORW 112,C,,Begin Norwegian II,,1.00 ,N,,MWF 1045-1140,TOH 308,"Aarsvold, Nancy"
C,NORW 112,D,,Beginning Norwegian II,,1.00 ,N,,MWF 1150-1245PM,TOH 308,"O'Leary, Margaret H."
C,NORW 112,E,,Beginning Norwegian II,,1.00 ,N,,MWF 1255-0150PM,TOH 308,"Aarsvold, Nancy"
C,NORW 112,F,,Beginning Norwegian II,,1.00 ,N,,MWF 0200-0255PM,TOH 114,"Lie, Kari"
O,NORW 140,,,Norway: Contin/Change,,1.00 ,N,HBS ORC,T 0120-0245PM Th 0215-0335PM,TOH 314 TOH 314,"O'Leary, Margaret H."
O,NORW 232,,,Intermed Norwegian II,,1.00 ,N,FOL-N,MWF 0200-0255PM,TOH 310,"Aarsvold, Nancy"
C,NORW 244,,,Sami:Tradition/Transition,,1.00 ,N,HBS MCG ORC,T 1145-0110PM Th 1245-0205PM,TOH 312 TOH 312,"Lie, Kari"
C,NORW 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 298,,,IS/,,1.00 ,N,,,,Staff
O,NORW 372,,,Norsk Lit Etter 1890,,1.00 ,N,ALS-L FOL-N WRI,MWF 0200-0255PM,TOH 212,"Zempel, Solveig"
C,NORW 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 398,,,IR/,,1.00 ,N,,,,Staff
C,NURS 110,,,Nutrition & Wellness,,1.00 ,N,IST,T 0935-1100 Th 0930-1050,SAC 112 SAC 112,"Hauck, Robert"
C,NURS 120,,,Images of Wellness,,1.00 ,N,HBS,Th 0700-1000PM,HH 307,"Coleman, Jane F."
C,NURS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NURS 298,,,IS/,,1.00 ,N,,,,"Schroeder, Nanette"
O,NURS 336,,,Adult Health II Nursing 336 Adult Health II will also meet T-Th 7:00am-3:30pm in HH301.,,2.00 ,N,,MWF 1150-1245PM MWF 1255-0150PM,HH 301 HH 301,"MacNaughton, Neil"
O,NURS 338,,,Child Health Nursing 338 Child Health will also meet T-Th 7:00am-3:30pm in HH301.,,1.00 ,N,,MWF 1045-1140,HH 301,"Austin, Carol H."
C,NURS 392,,,Mental Health Nursing 392 Mental Health will also meet T-Th 7:00am-3:30pm in HH 301.,,1.00 ,N,,MWF 0905-1000,HH 301,"Coleman, Jane F."
C,NURS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,NURS 397,,,Nursing Leadership Nursing 397 Nursing Leadership will also meet T-Th 7:00am-3:30pm in HH 301.,,1.00 ,N,WRI,MWF 0800-0855,HH 301,"Kuehn, Mary"
O,NURS 398,,,IR/Cultural Breastfeeding,,1.00 ,N,,,,"Glazebrook, Rita"
O,NURS 398,B,,IR/Hawaii/Micronesia,,1.00 ,N,,,,"MacNaughton, Neil"
C,PH/RE 278,A,,The Ethics of War Prerequisite: Completion of BTS-T requirement. Open only to Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1045-1140,BMC 101,"Santurri, Edmund"
C,PH/RE 278,B,,The Ethics of War Prerequisite: Completion of BTS-T requirement. Open only to Seniors and Juniors during web registration.,,1.00 ,N,EIN,MWF 1150-1245PM,BMC 101,"Santurri, Edmund"
C,PHIL 118,A,,Making of Modern Mind Open to sophomores and first-year students only.,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 322 HH 322,"Cunningham, Arthur"
C,PHIL 118,B,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00 ,N,HWC,T 1145-0110PM Th 1245-0205PM,RNS 204 RNS 204,"Cunningham, Arthur"
C,PHIL 118,C,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00 ,N,HWC WRI,MWF 0905-1000,HH 302,"Munoz-Hutchinson, Danny"
C,PHIL 236,,,Modern Philosophy,,1.00 ,N,HWC WRI,MWF 1150-1245PM,TB 227,"Munoz-Hutchinson, Danny"
C,PHIL 236,A,,Modern Philosophy,,1.00 ,N,HWC WRI,MWF 0200-0255PM,HH 516,"Munoz-Hutchinson, Danny"
C,PHIL 240,,,Formal Logic,,1.00 ,N,,MWF 1045-1140,BMC 111,"Harper, Vicki L."
O,PHIL 245,,,Philosophy & Feminism,,1.00 ,N,MCD,T 0800-0925 Th 0800-0920,HH 302 HH 302,"Gervais, Karen"
C,PHIL 250,,,Biomedical Ethics Prerequisite: Completion of BTS-T requirement. Open only to seniors during web registration. Others may be added during the drop/add period on a space-available basis.,,1.00 ,N,EIN,MWF 0800-0855,HH 403,"Gervais, Karen"
C,PHIL 252,,,Ethics/The Good Life Prerequisite: Completion of BTS-T requirement. Open only to seniors during web registration. Others may be added during the drop/add period on a space-available basis.,,1.00 ,N,EIN WRI,MWF 1255-0150PM,HH 317,"Harper, Vicki L."
C,PHIL 253,,,Democra:Rule of Ignorant? Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN,T 0120-0245PM Th 0215-0335PM,HH 516 HH 516,"Fuerstein, Michael"
C,PHIL 254,A,,"Law, Politics, Morality Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors and juniors during web registration.",,1.00 ,N,EIN WRI,T 0935-1100 Th 0930-1050,HH 501 HH 501,"Fuerstein, Michael"
C,PHIL 254,B,,"Law, Politics, Morality Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors and juniors during web registration.",,1.00 ,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,HH 501 HH 501,"Fuerstein, Michael"
C,PHIL 257,A,,Environmental Ethics Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors during web registration. Others may be added during drop/ add period on a space-available basis -- signature of department chair required.,,1.00 ,N,EIN WRI,T 0935-1100 Th 0930-1050,HH 307 HH 307,"Taliaferro, Charles"
C,PHIL 257,B,,Environmental Ethics Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors during web registration. Others may be added during drop/ add period on a space-available basis -- signature of department chair required.,,1.00 ,N,EIN WRI,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Taliaferro, Charles"
C,PHIL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 298,,,IS/Between the Wars,,1.00 ,N,,,,"Taliaferro, Charles"
O,PHIL 375,,T,Sem:Causation/Determinism This course does NOT fulfill an HWC requirement.,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,RNS 204 RNS 204,"Cunningham, Arthur"
C,PHIL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 398,,,IR/Philosophy of Religion,,1.00 ,N,,,,"Taliaferro, Charles"
O,PHIL 398,A,,IR/Phil of Rock Music,,1.00 ,N,,,,"Taliaferro, Charles"
C,PHIL 399,,S,Sem: Archimedean Point Prerequisite: upper level Philosophy major.,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 516 HH 516,"Taliaferro, Charles"
O,PHYS 112,,,Intro Astronomy,,1.00 ,N,IST,MWF 1150-1245PM,RNS 210,"Reisetter, Angela"
C,PHYS 125,A,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00 ,N,SED,MWF 0800-0855,RNS 210,"Dahl, David"
O,PHYS 125,B,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00 ,N,SED,MWF 0905-1000,RNS 210,"Reisetter, Angela"
C,PHYS 125,A,L,Prin Physics II/Lab,,0.00 ,N,,M 1255-0325PM,RNS 292,"Demas, James"
C,PHYS 125,B,L,Prin Physics II/Lab,,0.00 ,N,,T 1145-0215PM,RNS 292,"Dahl, David"
C,PHYS 125,C,L,Prin Physics II/Lab,,0.00 ,N,,Th 0820-1050,RNS 292,"Dahl, David"
C,PHYS 125,D,L,Prin Physics II/Lab,,0.00 ,N,,Th 0225-0455PM,RNS 292,"Dahl, David"
C,PHYS 125,E,L,Prin Physics II/Lab,,0.00 ,N,,F 1255-0325PM,RNS 292,"Reisetter, Angela"
O,PHYS 131,A,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, CL, or DL.",,1.00 ,N,IST SED,MWF 0905-1000,RNS 208,"Kolan, Amy"
O,PHYS 131,B,,"Analytical II Students in Physics 131 must also register for one lab Physics 131 AL, BL, CL, or DL.",,1.00 ,N,IST SED,MWF 1045-1140,RNS 210,"Borovsky, Brian"
O,PHYS 131,A,L,Analytical II Lab,,0.00 ,N,,M 1255-0325PM,RNS 293,"Borovsky, Brian"
C,PHYS 131,B,L,Analytical II Lab,,0.00 ,N,,T 1145-0215PM,RNS 293,"Borovsky, Brian"
C,PHYS 131,C,L,Analytical II Lab,,0.00 ,N,,T 0215-0445PM,RNS 293,"Kolan, Amy"
O,PHYS 131,D,L,Analytical II Lab,,0.00 ,N,,Th 1245-0315PM,RNS 293,"Kolan, Amy"
O,PHYS 154,,,Origin of Nuclear Weapons,,1.00 ,N,IST,T 1145-0110PM Th 1245-0205PM,RNS 210 RNS 210,"Engbrecht, Jason J."
C,PHYS 244,,,Modern Physics,,1.00 ,N,,MWF 1045-1140,RNS 290,"Dahl, David"
C,PHYS 245,A,L,Modern Phys Lab (244),,0.25 ,N,,M 0200-0500PM,RNS 298,"Reisetter, Angela"
O,PHYS 245,B,L,Modern Phys Lab (244),,0.25 ,N,,T 0800-1100,RNS 298,"Demas, James"
C,PHYS 245,C,L,Modern Phys Lab (244),,0.25 ,N,,T 0130-0430PM,RNS 298,"Reisetter, Angela"
O,PHYS 245,D,L,Modern Phys Lab (244),,0.25 ,N,,Th 0800-1100,RNS 298,"Demas, James"
C,PHYS 246,,,Electronics Students in Physics 246 must register for lab Physics 246 L.,,1.00 ,N,,MWF 0800-0855,RNS 297,"Engbrecht, Jason J."
C,PHYS 246,,L,Electronic Circuits Lab,,0.00 ,N,,T 0120-0350PM,RNS 294,"Engbrecht, Jason J."
C,PHYS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 298,,,IS/Solid-State Physics,,1.00 ,N,,,,"Dahl, David"
C,PHYS 375,,,Maxwell's Equations,,1.00 ,N,,MWF 1045-1140,RNS 208,"Nitz, David"
C,PHYS 385,A,L,Adv Physics Lab (375),,0.25 ,N,,Th 1245-0345PM,RNS 298,"Borovsky, Brian"
C,PHYS 385,B,L,Adv Physics Lab (375),,0.25 ,N,,F 0200-0500PM,RNS 298,"Engbrecht, Jason J."
O,PHYS 385,C,L,Adv Physics Lab (375),,0.25 ,N,,Th 0800-1100,RNS 298,"Demas, James"
C,PHYS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 398,,,IR/Non-Linear Bio Systems,,1.00 ,N,,,,"Kolan, Amy"
O,PHYS 398,A,,IR/Robotics,,1.00 ,N,,,,"Engbrecht, Jason J."
O,PHYS 398,B,,IR/Nanoindentation,,1.00 ,N,,,,"Borovsky, Brian"
O,PHYS 399,,S,Senior Seminar,,0.25 ,Y,,W 0330-0430PM,RNS 284,"Nitz, David"
C,PSCI 111,,,American Politics This course has class year limits.,,1.00 ,N,HBS MCD,MWF 0200-0255PM,HH 307,"Chapp, Christopher B."
C,PSCI 113,A,,Intro: Pol Theory This course has class year limits.,,1.00 ,N,HWC ORC,MWF 0800-0855,TOH 110,"Casson, Douglas J."
C,PSCI 113,B,,Intro: Pol Theory This course has class year limits.,,1.00 ,N,HWC ORC,MWF 0905-1000,TOH 110,"Casson, Douglas J."
C,PSCI 121,A,,Int'l Relations This course has class year limits.,,1.00 ,N,HBS,MWF 1045-1140,HH 317,"Tegtmeyer Pak, Katherine S."
O,PSCI 121,B,,Intl Relations This course has class year limits.,,1.00 ,N,HBS,MWF 1150-1245PM,HH 317,"Tegtmeyer Pak, Katherine S."
O,PSCI 220,A,,Analyzing Politics,,1.00 ,N,,MWF 0905-1000,HH 516,"Chapp, Christopher B."
C,PSCI 220,B,,Analyzing Politics,,1.00 ,N,,MWF 1045-1140,HH 516,"Chapp, Christopher B."
C,PSCI 252,A,,Politics & Developmnt,,1.00 ,N,HBS MCG,MWF 1150-1245PM,HH 403,"Thalhammer, Kristina"
C,PSCI 252,B,,Politics & Developmnt,,1.00 ,N,HBS MCG,MWF 1255-0150PM,HH 403,"Thalhammer, Kristina"
O,PSCI 258,,,World Politics,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 403 HH 403,"Gimbel, Edward W."
C,PSCI 260,,,Hist Mod Pol Thought,,1.00 ,N,HWC,MWF 1255-0150PM,TOH 210,"Casson, Douglas J."
C,PSCI 284,,,Citizenship War Terror Prerequisite: Completion of BTS-T requirement or consent of instructor. Open only to seniors during web registration. Others may be added during the drop/add period on a space-available basis.,,1.00 ,N,EIN,T 0935-1100 Th 0930-1050,RML 515 RML 515,"Dale, J. Patrick"
C,PSCI 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 298,,,IS/,,1.00 ,N,,,,Staff
O,PSCI 299,,T,Top: Am Foreign Policy,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,HH 317 HH 317,"Gimbel, Edward W."
C,PSCI 350,,,Immigration/Citizenship Open to juniors and seniors only. This course has class year limits.,,1.00 ,N,WRI,M 0700-1000PM,HH 514,"Tegtmeyer Pak, Katherine S."
C,PSCI 370,,S,Sem:Courageous Resistance Open only to seniors during web registration.,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 322 HH 322,"Thalhammer, Kristina"
C,PSCI 382,,,Geopolitics Eurasian Ener This course counts as a 300-level seminar. Open only to Seniors during web registration.,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 322 HH 322,"Dale, J. Patrick"
C,PSCI 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 398,,,IR/Justice for Juveniles,,1.00 ,N,,,,"Casson, Douglas J."
C,PSYCH 125,A,,Principles: Psych,,1.00 ,N,HBS IST,MWF 0905-1000,RNS 150,"Loebach, Jeremy"
C,PSYCH 125,B,,Principles: Psych,,1.00 ,N,HBS IST,MWF 0200-0255PM,RNS 150,"Loebach, Jeremy"
C,PSYCH 130,,,History and Methods Students in Psych 130 must also register for lab Psych 130 L.,,1.00 ,N,,MWF 1255-0150PM,RNS 208,"Sherman, Bonnie"
C,PSYCH 130,,L,History and Methods Lab,,0.00 ,N,,T 1145-0245PM,RNS 240,"Sherman, Bonnie"
C,PSYCH 230,A,,Research Methods,,1.00 ,N,WRI,MWF 1150-1245PM,RNS 131,"Gross, Dana"
C,PSYCH 230,B,,Research Methods,,1.00 ,N,WRI,MWF 0200-0255PM,RNS 131,"Gross, Dana"
C,PSYCH 236,,,Condition & Learning Students in Psych 236 must also register for one lab Psych 236 AL or BL.,,1.00 ,N,SED,T 0800-0925 Th 0800-0920,RNS 210 RNS 210,"Dickinson, Shelly D."
C,PSYCH 236,A,L,Condition & Learning Lab,,0.00 ,N,,W 1145-0145PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 236,B,L,Condition & Learning Lab,,0.00 ,N,,W 0200-0400PM,RNS 123,"Dickinson, Shelly D."
C,PSYCH 241,A,,Developmental Psych,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,RNS 208 RNS 208,"Cho, Grace E."
C,PSYCH 241,B,,Developmental Psych,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 208 RNS 208,"Cho, Grace E."
C,PSYCH 241,C,,Developmental Psych,,1.00 ,N,HBS,MWF 1045-1140,RNS 131,"Gross, Dana"
C,PSYCH 247,A,,Psychopathology,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 210 RNS 210,"Anderson, Deborah"
C,PSYCH 247,B,,Psychopathology,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,RNS 290 RNS 290,"Anderson, Deborah"
C,PSYCH 247,C,,Psychopathology,,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,RNS 290 RNS 290,"Anderson, Deborah"
C,PSYCH 249,A,,Social Psychology,,1.00 ,N,HBS,MWF 0800-0855,RNS 290,"Ori_a, M. Minda"
C,PSYCH 249,B,,Social Psychology,,1.00 ,N,HBS,MWF 0905-1000,RNS 290,"Ori_a, M. Minda"
C,PSYCH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
C,PSYCH 294,A,,Academic Internship,,0.50 ,Y,,,,"Gross, Dana"
O,PSYCH 298,,,IS/Organizational Psych.,,1.00 ,N,WRI,,,"McMillan, Donna"
C,PSYCH 336,,,Neuroscience of Addiction,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 124 RNS 124,"Dickinson, Shelly D."
C,PSYCH 350,,,Dev in Diverse Families,,1.00 ,N,MCD,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Cho, Grace E."
C,PSYCH 390,A,S,Sem: Personality Assess,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 124 RNS 124,"McMillan, Donna"
C,PSYCH 390,B,S,Sem: Preceptors Permission of instructor required. Not open during web registration.,,1.00 ,N,ORC,T 0800-0925 Th 0800-0920,RNS 226 RNS 226,"Sherman, Bonnie"
C,PSYCH 390,C,S,Sem:Intimate Relationship,,1.00 ,N,,MWF 1045-1140,RNS 124,"Ori_a, M. Minda"
C,PSYCH 391,,T,Top: Psych of Good & Evil Prerequisite: Completion of BTS-T requirement.,,1.00 ,N,EIN,MWF 1255-0150PM,RNS 124,"Huff, Charles"
C,PSYCH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,PSYCH 396,A,,Res:Cognition/Synesthesia Closed during web registration. Permission of instructor required to register.,,1.00 ,N,,MWF 0200-0255PM,RNS 136,"Sherman, Bonnie"
C,PSYCH 396,B,,Res: Moral Psychology,,1.00 ,N,,MWF 1150-1245PM,RNS 124,"Huff, Charles"
O,PSYCH 398,,,IR/Alc & Caff Interaction,,1.00 ,N,,,,"Dickinson, Shelly D."
O,PSYCH 398,A,,IR/Stress and Coping,,1.00 ,N,,,,"Anderson, Deborah"
O,PSYCH 398,B,,IR/Extraversion,,1.00 ,N,,,,"McMillan, Donna"
O,PSYCH 398,C,,IR/Personality,,1.00 ,N,,,,"McMillan, Donna"
O,PSYCH 398,D,,IR/Stress and Coping,,1.00 ,N,WRI,,,"Anderson, Deborah"
C,REL 121,A,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0800-0855,BMC 111,"Ripley, Jason J."
C,REL 121,B,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,BMC 110,"Galbraith, Elizabeth C."
C,REL 121,C,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,BMC 102,"Barbour, John"
C,REL 121,D,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,BMC 109,"Stansell, Gary"
C,REL 121,E,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,BMC 102,"Galbraith, Elizabeth C."
C,REL 121,F,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,BMC 110,"Lagerquist, L. DeAne"
C,REL 121,G,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0200-0255PM,BMC 101,"Barbour, John"
C,REL 121,H,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,TB 216,"Stansell, Gary"
C,REL 121,I,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0200-0255PM,BMC 102,"Booth, David"
C,REL 121,J,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0800-0925 Th 0800-0920,BMC 102 BMC 102,"Odell, Margaret"
C,REL 121,K,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0800-0925 Th 0800-0920,DC 204 DC 204,"Alexander, Torin D."
C,REL 121,L,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,RNS 435 RNS 435,"Odell, Margaret"
C,REL 121,M,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,DC 204 DC 204,"Alexander, Torin D."
C,REL 121,N,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,BMC 102 BMC 102,"Benjamin, Mara H."
C,REL 121,O,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,BMC 111 BMC 111,"Hanson, James"
C,REL 121,P,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,BMC 110 BMC 110,"Walter, Gregory A."
C,REL 121,Q,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,BMC 110 BMC 110,"Walter, Gregory A."
C,REL 121,R,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,TB 216 TB 216,"Anderson, Mary E."
C,REL 121,S,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,BMC 102 BMC 102,"Benjamin, Mara H."
C,REL 121,T,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,BMC 111,"Ripley, Jason J."
C,REL 207,A,,Chr Theol/Moral Life,,1.00 ,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,BMC 101 BMC 101,"Schuurman, Douglas"
C,REL 207,B,,Chr Theol/Moral Life,,1.00 ,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,BMC 101 BMC 101,"Schuurman, Douglas"
C,REL 212,,,Chr Theol in History,,1.00 ,N,BTS-T,T 0800-0925 Th 0800-0920,BMC 111 BMC 111,"Anderson, Mary E."
C,REL 218,,,Pol/Liberation Theol,,1.00 ,N,BTS-T WRI,MWF 0200-0255PM,BMC 111,"Schillinger, Jamie A."
C,REL 221,,,Jesus in Script/Trad,,1.00 ,N,BTS-T,T 0120-0245PM Th 0215-0335PM,BMC 111 BMC 111,"Hanson, James"
O,REL 222,,,The Biblical God,,1.00 ,N,BTS-T,T 0120-0245PM Th 0215-0335PM,DC 305 DC 305,"Hanson, Paul D."
C,REL 230,,,Theology of Creation,,1.00 ,N,BTS-T,MWF 0905-1000,BMC 101,"Stansell, Gary"
